2012-04-09,93,-36
2012-04-05,97,-32
2012-04-04,98,-31
2012-04-03,99,-30
2012-04-02,82,-29
2012-03-30,85,-26
2012-03-29,86,-25
2012-03-28,87,-24
2012-03-27,88,-23
2012-03-26,89,-22
2012-03-23,92,-19
2012-03-22,93,-18
2012-03-21,94,-17
2012-03-20,95,-16
2012-03-19,96,-15
2012-03-16,99,-12
2012-03-15,99,-11
2012-03-14,99,-10
2012-03-13,86,-9
2012-03-12,87,-8
2012-03-09,90,-5
2012-03-08,91,-4
2012-03-07,92,-3
2012-03-06,93,-2
2012-03-05,94,-1
2012-03-02,97,-47
2012-03-01,98,-46
2012-02-29,99,-47
2012-02-28,95,-47
2012-02-27,96,-47
2012-02-24,99,-44
2012-02-23,98,-43
2012-02-22,99,-42
2012-02-21,96,-41
2012-02-17,99,-37
2012-02-16,93,-36
2012-02-15,94,-35
2012-02-14,95,-34
2012-02-13,96,-33
2012-02-10,99,-30
2012-02-09,99,-29
2012-02-08,99,-28
2012-02-07,96,-27
2012-02-06,97,-26
2012-02-03,91,-23
2012-02-02,92,-22
2012-02-01,93,-21
2012-01-31,94,-20
2012-01-30,95,-19
2012-01-27,98,-16
2012-01-26,99,-15
2012-01-25,95,-14
2012-01-24,96,-13
2012-01-23,97,-12
2012-01-20,99,-9
2012-01-19,99,-8
2012-01-18,99,-7
2012-01-17,95,-6
2012-01-13,99,-2
2012-01-12,98,-1
2012-01-11,99,0
2012-01-10,94,1
2012-01-09,95,2
2012-01-06,98,5
2012-01-05,99,6
2012-01-04,99,7
2012-01-03,89,8
2011-12-30,93,12
2011-12-29,94,13
2011-12-28,95,14
2011-12-27,96,15
2011-12-23,44,19
2011-12-22,45,20
2011-12-21,46,21
2011-12-20,47,22
2011-12-19,-44,23
2011-12-16,-42,26
2011-12-15,-42,27
2011-12-14,-42,28
2011-12-13,-44,29
2011-12-12,-44,30
2011-12-09,-41,33
2011-12-08,-40,34
2011-12-07,-39,35
2011-12-06,-38,36
2011-12-05,-37,37
2011-12-02,-34,40
2011-12-01,-33,41
2011-11-30,-32,42
2011-11-29,-31,43
2011-11-28,-30,44
2011-11-25,-27,47
2011-11-23,-25,49
2011-11-22,-24,50
2011-11-21,-23,51
2011-11-18,-20,54
2011-11-17,-19,55
2011-11-16,-18,56
2011-11-15,-17,57
2011-11-14,-16,58
2011-11-11,-13,61
2011-11-10,-12,62
2011-11-09,-11,63
2011-11-08,-10,64
2011-11-07,-9,65
2011-11-04,-6,68
2011-11-03,-5,69
2011-11-02,-4,70
2011-11-01,-3,71
2011-10-31,-2,72
2011-10-28,1,75
2011-10-27,2,76
2011-10-26,3,77
2011-10-25,4,78
2011-10-24,5,79
2011-10-21,8,82
2011-10-20,9,83
2011-10-19,10,84
2011-10-18,11,85
2011-10-17,12,86
2011-10-14,15,89
2011-10-13,16,90
2011-10-12,17,91
2011-10-11,18,92
2011-10-10,19,93
2011-10-07,22,96
2011-10-06,23,97
2011-10-05,24,98
2011-10-04,25,99
2011-10-03,26,46
2011-09-30,-43,49
2011-09-29,-42,50
2011-09-28,-41,51
2011-09-27,-40,52
2011-09-26,-39,53
2011-09-23,-43,56
2011-09-22,-42,57
2011-09-21,-45,58
2011-09-20,-44,59
2011-09-19,-43,60
2011-09-16,-40,63
2011-09-15,-39,64
2011-09-14,-38,65
2011-09-13,-37,66
2011-09-12,-36,67
2011-09-09,-33,70
2011-09-08,-32,71
2011-09-07,-31,72
2011-09-06,-30,73
2011-09-02,-26,77
2011-09-01,-25,78
2011-08-31,-24,79
2011-08-30,-23,80
2011-08-29,-22,81
2011-08-26,-19,84
2011-08-25,-18,85
2011-08-24,-17,86
2011-08-23,-16,87
2011-08-22,-15,88
2011-08-19,-12,91
2011-08-18,-11,92
2011-08-17,-10,93
2011-08-16,-9,94
2011-08-15,-8,95
2011-08-12,-5,98
2011-08-11,-4,99
2011-08-10,-3,98
2011-08-09,-2,99
2011-08-08,-1,96
2011-08-05,2,99
2011-08-04,3,-41
2011-08-03,4,-40
2011-08-02,5,-39
2011-08-01,6,-38
2011-07-29,9,-35
2011-07-28,10,-34
2011-07-27,11,-33
2011-07-26,12,-32
2011-07-25,13,-31
2011-07-22,16,-28
2011-07-21,17,-27
2011-07-20,18,-26
2011-07-19,19,-25
2011-07-18,20,-24
2011-07-15,23,-21
2011-07-14,24,-20
2011-07-13,25,-19
2011-07-12,26,-18
2011-07-11,27,-17
2011-07-08,30,-14
2011-07-07,31,-13
2011-07-06,32,-12
2011-07-05,33,-11
2011-07-01,37,-7
2011-06-30,38,-6
2011-06-29,39,-5
2011-06-28,40,-4
2011-06-27,41,-3
2011-06-24,44,0
2011-06-23,45,1
2011-06-22,46,2
2011-06-21,47,3
2011-06-20,48,4
2011-06-17,51,7
2011-06-16,52,8
2011-06-15,53,9
2011-06-14,54,10
2011-06-13,55,11
2011-06-10,58,14
2011-06-09,59,15
2011-06-08,60,16
2011-06-07,61,17
2011-06-06,62,18
2011-06-03,65,21
2011-06-02,66,22
2011-06-01,67,23
2011-05-31,68,24
2011-05-27,72,28
2011-05-26,73,29
2011-05-25,74,-45
2011-05-24,75,-45
2011-05-23,76,-44
2011-05-20,79,-41
2011-05-19,80,-43
2011-05-18,81,-42
2011-05-17,82,-41
2011-05-16,83,-46
2011-05-13,86,-44
2011-05-12,87,-43
2011-05-11,88,-42
2011-05-10,89,-46
2011-05-09,90,-45
2011-05-06,93,-44
2011-05-05,94,-46
2011-05-04,95,-46
2011-05-03,96,-45
2011-05-02,97,-46
2011-04-29,99,-43
2011-04-28,99,-42
2011-04-27,99,-41
2011-04-26,95,-46
2011-04-25,96,-46
2011-04-21,99,-42
2011-04-20,86,-41
2011-04-19,87,-40
2011-04-18,88,-39
2011-04-15,91,-36
2011-04-14,92,-35
2011-04-13,93,-34
2011-04-12,94,-33
2011-04-11,95,-32
2011-04-08,98,-29
2011-04-07,99,-28
2011-04-06,98,-27
2011-04-05,99,-26
2011-04-04,55,-25
2011-04-01,58,-22
2011-03-31,59,-21
2011-03-30,60,-20
2011-03-29,61,-19
2011-03-28,62,-18
2011-03-25,65,-15
2011-03-24,66,-14
2011-03-23,67,-13
2011-03-22,68,-12
2011-03-21,69,-11
2011-03-18,72,-8
2011-03-17,73,-7
2011-03-16,74,-6
2011-03-15,75,-5
2011-03-14,76,-46
2011-03-11,79,-43
2011-03-10,80,-42
2011-03-09,81,-41
2011-03-08,82,-40
2011-03-07,83,-39
2011-03-04,86,-36
